 run t     E0   PHMS  THHMS  PSHMS THSHMS  BCM4A livetm tkeffe tkeffp cutcut  ratee  ratep eleccleane eleccleanp  BCM1 Livtim2  pscef  hscef elreal   
7915 1  6.190 -0.888 36.150  4.973  6.200119.561 95.730  0.956  0.952 38.709   72371  408092   3158674   2227568 118.26 29.790  0.967  0.940  111.8
7916 1  6.190 -0.888 36.150  4.973  6.200135.978 95.730  0.957  0.952 39.857   74519  421752   3596229   2535500 135.06 37.387  0.960  0.940  140.2
7917 1  6.190 -0.888 36.150  4.973  6.200146.703 95.620  0.955  0.951 40.131   75020  424958   3877508   2744154 145.69 38.377  0.958  0.940  144.1
7918 1  6.190 -0.888 36.150  4.973  6.200 28.193 95.800  0.954  0.950 38.194   71424  402345    744367    524482  27.83 28.385  0.969  0.940  106.9
7919 1  6.190 -0.888 36.150  4.973  6.200163.036 95.530  0.956  0.951 40.110   75028  424397   3389713   2391958 127.21 32.501  0.964  0.940  121.8
7920 1  6.190 -0.888 36.150  4.973  6.200159.088 95.660  0.956  0.951 40.254   75040  424879   3311982   2341411 124.56 38.672  0.958  0.940  144.9
7921 1  6.190 -0.888 36.150  4.973  6.200182.931 95.650  0.956  0.952 40.436   75569  428891   3808083   2690074 143.27 39.440  0.958  0.940  147.9
7923 3  6.190 -0.888 36.150  4.973  6.200198.837 98.520  0.973  0.967 39.897   25192   95692   1345291    880198 155.42 35.138  0.987  0.940   32.9
7924 3  6.190 -0.888 36.150  4.973  6.200100.687 98.650  0.973  0.968 40.535   25657   97561    679470    445235  78.87 39.230  0.987  0.940   36.7
7925 1  6.190 -0.888 36.150  4.973  6.200188.589 95.570  0.956  0.952 40.532   75848  430219   3931235   2769185 147.69 38.413  0.958  0.940  144.4
7926 1  6.190 -0.888 36.150  4.973  6.200194.513 95.610  0.956  0.951 40.729   76208  432478   4051474   2853017 152.43 40.159  0.957  0.940  151.0
7927 1  6.190 -0.888 36.150  4.973  6.200191.486 95.620  0.955  0.950 40.332   75350  427337   3991542   2812393 149.94 38.726  0.958  0.940  146.1
7928 1  6.190 -0.888 36.150  4.973  6.200 73.335 95.860  0.956  0.951 39.841   74372  421509   1520564   1074266  56.73 23.562  0.975  0.940   89.2
7930 1  6.190 -0.888 36.150  4.973  6.200 13.988 95.910  0.958  0.953 39.624   74072  417556    292324    205745  10.96 37.378  0.961  0.940  142.1
7931 1  6.190 -0.888 36.150  4.973  6.200176.031 95.670  0.956  0.951 39.590   74088  415831   3670554   2576236 137.93 38.676  0.958  0.940  145.6
7932 1  6.190 -0.888 36.150  4.973  6.200171.610 95.730  0.955  0.950 40.504   75719  429148   3574982   2520801 134.43 38.963  0.959  0.940  146.8
7933 1  6.190 -0.888 36.150  4.973  6.200168.507 95.650  0.955  0.951 40.544   75625  428676   3510849   2472416 131.82 36.245  0.961  0.940  136.7
7934 1  6.190 -0.888 36.150  4.973  6.200176.162 95.730  0.956  0.951 40.360   75334  426786   3667675   2584785 137.97 38.597  0.959  0.940  145.8
7935 1  6.190 -0.888 36.150  4.973  6.200159.367 95.680  0.956  0.951 40.365   75097  425311   3317803   2335310 124.63 35.356  0.962  0.940  133.7
7936 1  6.190 -0.888 36.150  4.973  6.200151.903 95.480  0.955  0.951 40.293   75240  426097   3163598   2225056 118.93 37.087  0.958  0.940  140.3
7937 1  6.190 -0.888 36.150  4.973  6.200164.762 95.880  0.956  0.951 40.205   75179  425618   3432164   2407666 128.69 33.503  0.966  0.940  126.7
7938 1  6.190 -0.888 36.150  4.973  6.200184.803 95.820  0.955  0.950 40.420   75594  428103   3852709   2682967 144.64 36.214  0.963  0.940  136.3
7978 1  8.209 -2.320 27.770  5.378 10.005273.645 97.730  0.966  0.964 64.051    9276  219384   4113038   2042208 211.72 50.050  0.982  0.916   86.3
7979 1  8.209 -2.320 27.770  5.378 10.005305.770 97.580  0.966  0.963 67.375    9752  231241   4593373   2283532 236.85 58.885  0.979  0.916  101.5
7981 1  8.209 -2.320 27.770  5.378 10.005206.680 97.770  0.967  0.965 60.771    8793  207135   3108600   1545170 159.90 44.822  0.984  0.916   77.7
7982 1  8.209 -2.320 27.770  5.378 10.005217.107 97.930  0.966  0.964 62.266    9019  212589   3267057   1627841 167.87 43.998  0.985  0.916   76.5
7983 1  8.209 -2.320 27.770  5.378 10.005239.106 97.790  0.967  0.964 62.118    9000  211708   3599054   1790443 185.40 51.069  0.982  0.916   88.8
7984 1  8.209 -2.320 27.770  5.378 10.005184.295 97.920  0.967  0.965 58.351    8446  198128   2774569   1384573 142.39 38.836  0.986  0.916   67.7
7985 1  8.209 -2.320 27.770  5.378 10.005209.659 97.620  0.969  0.966 58.820    8498  199424   3141358   1583675 159.99 23.858  0.990  0.916   41.6
7986 1  8.209 -2.320 27.770  5.378 10.005208.914 97.820  0.968  0.965 60.784    8807  206890   3145304   1568614 161.69 44.117  0.984  0.916   76.9
7987 1  8.209 -2.320 27.770  5.378 10.005202.881 97.800  0.969  0.966 59.664    8630  202248   3054639   1524135 156.95 41.669  0.985  0.916   72.7
7988 1  8.209 -2.320 27.770  5.378 10.005100.773 97.750  0.967  0.965 64.677    9351  220482   1500532    771299  75.05 13.816  0.995  0.916   24.2
7989 1  8.209 -2.320 27.770  5.378 10.005172.509 97.630  0.969  0.966 60.992    8855  207813   2599386   1295231 133.58 44.262  0.983  0.916   77.1
7990 3  8.209 -2.320 27.770  5.378 10.005 64.828 99.660  0.980  0.980 39.470    2576   31016    341762    125202  50.43 27.583  0.998  0.916   11.6
7992 3  8.209 -2.320 27.770  5.378 10.005 66.368 99.580  0.983  0.979 39.394    2605   31032    347229    127047  51.80 31.536  0.997  0.916   13.3
7993 3  8.209 -2.320 27.770  5.378 10.005 44.029 99.700  0.979  0.977 39.528    2591   31216    231532     84370  34.33 30.674  0.998  0.916   12.9
7994 1  8.209 -2.320 27.770  5.378 10.005125.693 97.760  0.967  0.964 68.076    9882  234152   1888598    946257  97.20 47.499  0.984  0.916   82.6
7995 1  8.209 -2.320 27.770  5.378 10.005245.050 97.480  0.965  0.963 66.705    9678  229331   3683952   1844949 189.87 54.905  0.979  0.916   95.6
7996 1  8.209 -2.320 27.770  5.378 10.005 76.790 97.640  0.967  0.965 67.452    9812  232544   1155512    578246  59.55 60.126  0.979  0.916  104.4
7997 1  8.209 -2.320 27.770  5.378 10.005265.693 97.630  0.966  0.963 68.086    9866  234132   3993008   2002727 205.94 58.636  0.980  0.916  102.2
7999 1  8.209 -2.320 27.770  5.378 10.005232.978 97.560  0.966  0.963 66.968    9715  230301   3504279   1755302 180.65 59.380  0.978  0.916  103.5
8000 1  8.209 -2.320 27.770  5.378 10.005297.475 97.670  0.966  0.964 68.526    9930  235763   4466081   2245897 230.71 62.688  0.979  0.916  109.4
8001 1  8.209 -2.320 27.770  5.378 10.005448.668 97.700  0.967  0.964 68.967    9998  237588   6734472   3389676 348.04 67.340  0.978  0.916  117.6
8002 1  8.209 -2.320 27.770  5.378 10.005322.892 97.680  0.965  0.963 68.160    9883  234692   4847595   2437833 250.24 60.442  0.979  0.916  106.0
8003 1  8.209 -2.320 27.770  5.378 13.010230.131 98.690  0.967  0.965 67.722    9802   60597   3451275    519171 177.67 47.544  0.991  0.916   18.2
8004 1  8.209 -2.320 27.770  5.378 13.010204.468 98.780  0.966  0.964 65.179    9428   58117   3068944    462764 157.83 44.726  0.992  0.916   17.1
8005 1  8.209 -2.320 27.770  5.378 13.010299.664 98.800  0.966  0.965 68.084    9838   60821   4495053    666569 231.99 57.418  0.990  0.916   21.8
8006 1  8.209 -2.320 27.770  5.378 13.010291.602 98.640  0.968  0.967 67.753    9794   60496   4384187    647401 225.85 55.456  0.989  0.916   21.0
8007 1  8.209 -2.320 27.770  5.378 13.010277.803 98.600  0.967  0.966 67.004    9681   59750   4183074    615788 215.47 56.069  0.988  0.916   21.3
8008 1  8.209 -2.320 27.770  5.378 13.010287.385 98.650  0.968  0.966 67.275    9756   60209   4322240    642476 222.68 51.302  0.990  0.916   19.5
8009 1  8.209 -2.320 27.770  5.378 13.010291.452 98.670  0.967  0.965 66.793    9682   59720   4389286    647051 226.37 59.821  0.988  0.916   22.7
8010 1  8.209 -2.320 27.770  5.378 13.010310.387 98.780  0.968  0.966 68.271    9889   61037   4676079    689109 241.11 64.296  0.989  0.916   24.4
8011 1  8.209 -2.320 27.770  5.378 13.010276.737 98.730  0.965  0.965 67.725    9804   60501   4159815    616944 214.66 59.684  0.989  0.916   22.8
8012 1  8.209 -2.320 27.770  5.378 13.010298.503 98.760  0.965  0.965 67.800    9844   60719   4493049    662812 231.79 64.026  0.988  0.916   24.4
8013 1  8.209 -2.320 27.770  5.378 13.010307.690 98.800  0.967  0.966 67.620    9805   60517   4630964    684362 238.83 62.386  0.989  0.916   23.8
8014 1  8.209 -2.320 27.770  5.378 13.010246.302 98.730  0.968  0.967 66.895    9699   59829   3703386    551945 190.84 54.883  0.990  0.916   21.0
8015 1  8.209 -2.320 27.770  5.378 13.010246.064 98.870  0.968  0.967 65.733    9532   58713   3704539    550979 190.73 55.271  0.990  0.916   21.1
8016 1  8.209 -2.320 27.770  5.378 13.010219.450 98.640  0.967  0.967 68.645    9947   61453   3298792    490939 170.09 57.884  0.989  0.916   22.1
8017 3  8.209 -2.320 27.770  5.378 13.010174.270 99.820  0.982  0.983 39.680    2585    9395    912308    135272 136.24 34.962  0.998  0.916    3.8
8018 1  8.209 -2.320 27.770  5.378 13.010142.508 98.800  0.967  0.967 65.087    9428   58112   2138472    329598 109.56 36.392  0.993  0.916   14.0
8020 1  8.209 -2.320 27.770  5.378 13.010284.002 98.590  0.966  0.965 67.741    9827   60750   4271563    634049 220.37 61.339  0.987  0.916   23.5
8021 1  8.209 -2.320 27.770  5.378 13.010225.748 98.830  0.968  0.966 62.063    9011   55285   3399753    509807 174.99 49.283  0.991  0.916   18.8
8022 1  8.209 -2.320 27.770  5.378 13.010299.751 98.760  0.967  0.966 69.039   10007   61905   4510673    670110 232.48 63.060  0.989  0.916   24.1
8023 1  8.209 -2.320 27.770  5.378 13.010299.341 98.720  0.965  0.964 68.866    9986   61812   4501795    667787 232.26 64.111  0.988  0.916   24.6
8024 1  8.209 -2.320 27.770  5.378 13.010297.768 98.820  0.967  0.966 69.159   10030   62097   4479945    665460 231.06 63.122  0.989  0.916   24.2
8025 1  8.209 -2.320 27.770  5.378 13.010277.969 98.650  0.966  0.965 69.075   10012   62011   4156349    630442 214.33 60.404  0.988  0.916   23.3
8026 1  8.209 -2.320 27.770  5.378 13.010101.731 98.580  0.966  0.966 66.128    9573   59139   1521330    239712  77.71 30.752  0.993  0.916   11.8
8027 1  8.209 -2.320 27.770  5.378 13.010201.099 98.680  0.966  0.965 68.437    9926   61403   3024441    456029 155.37 43.568  0.992  0.916   16.7
8028 1  8.209 -2.320 27.770  5.378 13.010269.262 98.700  0.966  0.966 67.506    9805   60610   4053045    603486 208.64 57.165  0.989  0.916   21.9
8029 1  8.209 -2.320 27.770  5.378 13.010305.584 98.680  0.966  0.965 68.788    9983   61767   4598445    680014 237.09 62.850  0.988  0.916   24.0
8030 1  8.209 -2.320 27.770  5.378 13.010300.103 98.770  0.965  0.964 69.278   10053   62257   4515838    666049 232.95 66.298  0.988  0.916   25.3
8031 1  8.209 -2.320 27.770  5.378 13.010239.773 98.800  0.968  0.967 67.784    9844   60882   3601517    542326 185.50 52.209  0.991  0.916   20.0
8032 1  8.209 -2.320 27.770  5.378 13.010268.037 98.670  0.965  0.965 68.028    9856   60977   4032825    600778 207.87 58.426  0.989  0.916   22.4
8033 1  8.209 -2.320 27.770  5.378 13.010278.957 98.610  0.965  0.964 68.686    9965   61690   4195283    624509 216.22 61.063  0.988  0.916   23.4
8034 1  8.209 -2.320 27.770  5.378 13.010295.347 98.690  0.967  0.966 68.223    9883   61174   4438012    663507 228.90 61.285  0.988  0.916   23.6
8035 1  8.209 -2.320 27.770  5.378 13.010241.747 98.700  0.966  0.965 67.347    9760   60405   3633147    547025 186.92 47.602  0.991  0.916   18.3
8036 1  8.209 -2.320 27.770  5.378 13.010274.444 98.670  0.964  0.964 67.952    9838   60883   4126451    616510 212.95 61.126  0.988  0.916   23.6
8037 1  8.209 -2.320 27.770  5.378 13.010179.488 98.800  0.966  0.965 66.807    9677   59846   2699342    407684 138.88 48.788  0.991  0.916   18.8
8039 1  8.209 -1.816 25.895  6.041  6.910198.716 95.490  0.947  0.943 53.431   49725  491606   6565618   4682031 154.82 43.461  0.963  0.948  171.1
8040 1  8.209 -1.816 25.895  6.041  6.910244.367 95.030  0.943  0.939 60.215   55940  566935   8072987   5844445 190.40 56.005  0.954  0.948  219.8
8041 1  8.209 -1.816 25.895  6.041  6.910257.598 94.940  0.944  0.939 58.906   54857  553464   8514405   6135064 200.32 47.731  0.959  0.948  187.9
8042 1  8.209 -1.816 25.895  6.041  6.910123.480 95.270  0.945  0.940 55.732   51890  519815   4072951   2927204  95.76 39.654  0.966  0.948  156.1
8044 1  8.209 -1.816 25.895  6.041  6.910247.896 94.870  0.944  0.939 58.201   54116  543745   8196171   5896792 193.05 52.577  0.954  0.948  207.4
8045 1  8.209 -1.816 25.895  6.041  6.910284.874 95.020  0.943  0.938 59.853   55707  563061   9414803   6782706 221.76 55.130  0.954  0.948  217.2
8046 1  8.209 -1.816 25.895  6.041  6.910273.255 94.820  0.943  0.938 60.678   56420  571420   9039161   6504235 212.88 58.914  0.950  0.948  232.5
8047 1  8.209 -1.816 25.895  6.041  6.910247.796 94.880  0.943  0.938 59.917   55708  563346   8194946   5895172 192.86 55.334  0.953  0.948  218.9
8048 1  8.209 -1.816 25.895  6.041  6.910119.783 94.850  0.942  0.938 60.340   56103  567973   3962306   2845350  93.19 53.627  0.954  0.948  212.4
8050 1  8.209 -1.816 25.895  6.041  6.910223.605 94.980  0.943  0.938 59.914   55778  564393   7393912   5313122 173.86 53.039  0.956  0.948  210.6
8051 1  8.209 -1.816 25.895  6.041  6.910254.715 94.930  0.943  0.938 61.124   56816  576292   8422139   6044473 198.02 52.976  0.956  0.948  210.4
8052 1  8.209 -1.816 25.895  6.041  6.910187.390 95.010  0.944  0.939 57.812   53845  542495   6190356   4434011 145.38 44.835  0.961  0.948  178.5
8053 1  8.209 -1.816 25.895  6.041  6.910160.151 95.050  0.944  0.939 59.910   55605  562034   5299661   3794892 124.49 53.582  0.956  0.948  212.9
8055 1  8.209 -1.816 25.895  6.041  6.910177.769 96.740  0.957  0.953 40.816   38003  347034   5910113   3998149 139.04 37.676  0.970  0.948  150.0
8056 1  8.209 -1.816 25.895  6.041  6.910174.801 96.450  0.958  0.954 40.850   38058  347878   5813776   3930104 136.74 38.104  0.967  0.948  151.8
8057 1  8.209 -1.816 25.895  6.041  6.910159.401 96.750  0.957  0.953 40.546   37786  345378   5296418   3584720 124.47 34.964  0.972  0.948  139.7
8058 1  8.209 -1.816 25.895  6.041  6.910164.564 96.530  0.958  0.953 40.667   37847  345904   5470013   3700024 128.64 36.541  0.969  0.948  146.2
8059 1  8.209 -1.816 25.895  6.041  6.910166.571 96.720  0.957  0.953 40.822   38005  347702   5541030   3745125 130.27 37.425  0.970  0.948  149.8
8060 1  8.209 -1.816 25.895  6.041  6.910178.589 96.640  0.958  0.954 40.920   38140  348825   5945178   4017519 139.85 39.347  0.968  0.948  157.5
8061 1  8.209 -1.816 25.895  6.041  6.910176.232 96.650  0.958  0.953 40.728   37923  346646   5871520   3958259 137.81 37.750  0.969  0.948  151.5
8063 1  8.209 -1.816 25.895  6.041  6.910110.391 96.460  0.958  0.953 40.439   37618  343663   3648300   2465267  85.29 23.275  0.980  0.948   93.7
8064 1  8.209 -1.816 25.895  6.041  6.910187.750 96.650  0.957  0.953 40.444   37684  344397   6244760   4216208 146.59 34.654  0.971  0.948  139.5
8065 1  8.209 -1.816 25.895  6.041  6.910 75.578 96.460  0.957  0.954 40.622   37802  345709   2515313   1696080  58.94 33.133  0.971  0.948  133.4
8067 1  8.209 -1.816 25.895  6.041  6.910230.060 94.920  0.943  0.938 59.621   55292  561995   7583595   5468505 178.35 43.551  0.963  0.948  174.7
8068 1  8.209 -1.816 25.895  6.041  6.910244.836 94.900  0.943  0.938 60.574   56172  571845   8086780   5827761 190.57 57.211  0.952  0.948  229.2
8069 1  8.209 -1.816 25.895  6.041  6.910169.693 95.200  0.944  0.939 57.438   53325  539896   5586512   4017147 130.82 32.388  0.973  0.948  130.3
8070 1  8.209 -1.816 25.895  6.041  6.910120.393 95.190  0.943  0.938 58.603   54358  551203   3982935   2854971  93.63 50.839  0.958  0.948  204.2
8071 1  8.209 -1.816 25.895  6.041  6.910368.622 94.900  0.943  0.938 60.334   55930  569272  12200295   8743024 286.95 54.532  0.954  0.948  219.2
8073 1  8.209 -1.816 25.895  6.041  6.910 74.744 95.510  0.944  0.938 58.273   54066  548239   2470908   1764853  57.92 40.046  0.969  0.948  161.3
8074 1  8.209 -1.816 25.895  6.041  6.910229.272 95.230  0.943  0.938 59.057   54693  555244   7592032   5432588 178.28 49.288  0.960  0.948  198.7
8075 1  8.209 -1.816 25.895  6.041  6.910192.640 95.060  0.944  0.939 59.586   55229  560780   6337500   4557372 149.92 52.082  0.957  0.948  209.8
8076 1  8.209 -1.816 25.895  6.041  6.910244.476 95.110  0.943  0.938 59.743   55493  564211   8105426   5794531 190.38 53.533  0.956  0.948  216.0
8077 1  8.209 -1.816 25.895  6.041  6.910103.443 95.200  0.943  0.938 58.980   54750  555910   3413295   2435412  79.89 33.729  0.973  0.948  136.2
8078 1  8.209 -1.816 25.895  6.041  6.910198.540 95.060  0.943  0.938 60.359   56063  570795   6573943   4702392 154.35 48.254  0.960  0.948  194.8
8079 1  8.209 -1.816 25.895  6.041  6.910251.739 94.950  0.943  0.939 60.719   56329  573992   8338398   5958603 196.09 55.615  0.954  0.948  224.1
8080 1  8.209 -1.816 25.895  6.041  6.910280.708 94.950  0.943  0.938 60.413   56035  570020   9305149   6623941 218.75 56.325  0.953  0.948  226.7
8081 1  8.209 -1.816 25.895  6.041  6.910324.246 94.910  0.943  0.938 60.567   56184  572338  10745257   7650949 252.45 55.348  0.953  0.948  223.3
8082 1  8.209 -1.816 25.895  6.041  6.910263.422 94.990  0.943  0.938 60.339   55944  569762   8728512   6218055 205.05 54.589  0.955  0.948  220.4
8083 1  8.209 -1.816 25.895  6.041  6.910243.962 94.880  0.942  0.937 60.927   56506  575664   8091933   5748034 190.01 56.411  0.953  0.948  227.7
8084 1  8.209 -1.816 25.895  6.041  6.910226.014 94.820  0.943  0.938 60.174   55855  568422   7484544   5309307 175.53 46.140  0.960  0.948  186.4
8085 3  8.209 -1.816 25.895  6.041  6.910171.416 98.990  0.973  0.970 40.629   14036   72935   2052087    875112 134.10 37.722  0.991  0.948   34.5
8086 3  8.209 -1.816 25.895  6.041  6.910157.109 99.100  0.972  0.969 40.613   14015   72773   1878362    802819 122.69 34.515  0.992  0.948   31.7
8087 3  8.209 -1.816 25.895  6.041  6.910229.823 99.080  0.973  0.970 40.618   14024   72830   2749695   1175839 179.71 36.444  0.992  0.948   33.5
8088 1  8.209 -1.816 25.895  6.041  6.910176.240 95.040  0.941  0.936 58.755   54331  549921   5830723   4121373 136.49 39.341  0.967  0.948  158.5
8089 1  8.209 -1.816 25.895  6.041  6.910216.043 95.050  0.943  0.938 59.987   55733  565727   7173111   5039769 168.17 50.789  0.958  0.948  204.0
8090 1  8.209 -1.816 25.895  6.041  6.910269.516 94.890  0.943  0.938 60.397   56051  569148   8962470   6277043 210.11 54.755  0.954  0.948  219.8
8091 1  8.209 -1.816 25.895  6.041  6.910283.062 94.850  0.943  0.938 60.252   55934  567879   9409220   6604758 220.36 50.853  0.957  0.948  204.8
8092 1  8.209 -1.816 25.895  6.041  6.910202.865 94.760  0.944  0.939 59.454   55150  559001   6720805   4729906 157.34 41.273  0.964  0.948  166.5
8093 1  8.209 -1.816 25.895  6.041  6.910215.177 94.950  0.943  0.938 59.382   55173  558780   7143952   5030856 167.21 47.931  0.959  0.948  193.7
8094 1  8.209 -1.816 25.895  6.041  6.910280.096 95.040  0.943  0.938 58.972   54767  552674   9308046   6531748 217.96 55.355  0.953  0.948  222.9
8095 1  8.209 -1.816 25.895  6.041  6.910246.822 94.700  0.943  0.939 59.083   54832  555026   8194868   5780577 191.92 54.013  0.952  0.948  218.6
